base_index,variant,source,mirrored,rival_side,winner,outcome,elapsed_ticks,elapsed_seconds,rival_inherited_original_physical_car,rival_closest_to_ball,ball_field_third,ball_height_band,rival_boost_advantage,touch_rival,touch_nexto,demo_rival,demo_nexto,possession_total_rival,possession_same_rival,possession_opponent_rival,goal_entry_valid,goal_entry_x,goal_entry_z
246,0,rival_stochastic,False,0,1,nexto,1883,15.691666666666666,Blue,False,blue,ground,0.0,2,18,0,0,2,1,1,False,-303.4551086425781,248.46466064453125
246,1,rival_stochastic,False,1,0,nexto,1048,8.733333333333333,Orange,True,blue,ground,0.0,0,11,0,0,0,0,0,False,214.2455596923828,217.58888244628906
246,2,rival_stochastic,True,0,1,nexto,1046,8.716666666666667,Orange,True,orange,ground,0.0,0,11,0,0,0,0,0,False,246.97267150878906,98.5030288696289
246,3,rival_stochastic,True,1,0,nexto,1828,15.233333333333333,Blue,False,orange,ground,0.0,2,68,0,0,2,1,1,False,-498.11126708984375,120.28499603271484
247,0,rival_stochastic,False,0,1,nexto,1717,14.308333333333334,Blue,True,middle,ground,-12.0,3,14,0,0,3,2,1,False,-2.8567168712615967,369.2439880371094
247,1,rival_stochastic,False,1,0,nexto,1543,12.858333333333333,Orange,False,middle,ground,12.0,0,7,0,0,0,0,0,False,-332.1906433105469,121.31613159179688
247,2,rival_stochastic,True,0,1,nexto,2073,17.275,Orange,False,middle,ground,12.0,0,9,0,0,0,0,0,False,366.7155456542969,300.96990966796875
247,3,rival_stochastic,True,1,0,nexto,1918,15.983333333333333,Blue,True,middle,ground,-12.0,3,63,0,0,3,2,1,False,262.9781188964844,330.8447570800781
248,0,rival_stochastic,False,0,1,nexto,622,5.183333333333334,Blue,True,blue,ground,-12.0,0,2,0,0,0,0,0,False,-78.2652816772461,140.18092346191406
248,1,rival_stochastic,False,1,0,nexto,864,7.2,Orange,False,blue,ground,12.0,0,4,0,0,0,0,0,False,289.4976806640625,93.22895050048828
248,2,rival_stochastic,True,0,1,nexto,864,7.2,Orange,False,orange,ground,12.0,0,4,0,0,0,0,0,False,289.2818298339844,93.21894073486328
248,3,rival_stochastic,True,1,0,nexto,622,5.183333333333334,Blue,True,orange,ground,-12.0,0,2,0,0,0,0,0,False,-78.35810089111328,140.1806640625
249,0,rival_stochastic,False,0,0,rival,146,1.2166666666666666,Blue,True,orange,ground,8.666667938232422,11,0,0,0,10,10,0,False,57.72690200805664,150.9536895751953
249,1,rival_stochastic,False,1,0,nexto,112,0.9333333333333333,Orange,False,orange,ground,-8.666667938232422,0,8,0,0,0,0,0,False,135.65826416015625,463.3957214355469
249,2,rival_stochastic,True,0,1,nexto,112,0.9333333333333333,Orange,False,blue,ground,-8.666667938232422,0,8,0,0,0,0,0,False,135.65675354003906,463.3965148925781
249,3,rival_stochastic,True,1,1,rival,146,1.2166666666666666,Blue,True,blue,ground,8.666667938232422,11,0,0,0,10,10,0,False,57.72465896606445,150.95423889160156
250,0,rival_stochastic,False,0,1,nexto,1934,16.116666666666667,Blue,True,orange,mid,25.555328369140625,22,36,0,0,22,16,6,False,-362.4237060546875,92.64701843261719
250,1,rival_stochastic,False,1,0,nexto,451,3.7583333333333333,Orange,False,orange,mid,-25.555328369140625,0,18,0,0,0,0,0,False,-324.2867126464844,275.91961669921875
250,2,rival_stochastic,True,0,1,nexto,451,3.7583333333333333,Orange,False,blue,mid,-25.555328369140625,0,18,0,0,0,0,0,False,-324.601318359375,275.66009521484375
250,3,rival_stochastic,True,1,0,nexto,3221,26.841666666666665,Blue,True,blue,mid,25.555328369140625,21,10,0,0,21,19,2,False,498.7829895019531,112.347900390625
251,0,rival_stochastic,False,0,1,nexto,1101,9.175,Blue,False,middle,mid,0.0,0,4,0,0,0,0,0,False,49.972679138183594,516.3876342773438
251,1,rival_stochastic,False,1,0,nexto,1713,14.275,Orange,True,middle,mid,0.0,4,24,0,0,4,2,2,False,-334.8079833984375,177.03713989257812
251,2,rival_stochastic,True,0,1,nexto,1906,15.883333333333333,Orange,True,middle,mid,0.0,2,20,0,0,2,1,1,False,-28.992036819458008,405.1000671386719
251,3,rival_stochastic,True,1,0,nexto,1101,9.175,Blue,False,middle,mid,0.0,0,4,0,0,0,0,0,False,56.66425323486328,516.2406616210938
252,0,rival_stochastic,False,0,1,nexto,536,4.466666666666667,Blue,False,middle,ground,-20.666667938232422,0,9,0,0,0,0,0,False,79.08065032958984,127.9443130493164
252,1,rival_stochastic,False,1,0,nexto,706,5.883333333333334,Orange,True,middle,ground,20.666667938232422,1,6,0,0,1,0,1,False,60.700565338134766,108.18850708007812
252,2,rival_stochastic,True,0,1,nexto,706,5.883333333333334,Orange,True,middle,ground,20.666667938232422,1,6,0,0,1,0,1,False,60.61012649536133,108.19412994384766
252,3,rival_stochastic,True,1,0,nexto,536,4.466666666666667,Blue,False,middle,ground,-20.666667938232422,0,9,0,0,0,0,0,False,79.13591003417969,128.0061492919922
253,0,rival_stochastic,False,0,1,nexto,299,2.4916666666666667,Blue,False,middle,mid,-20.666667938232422,0,5,0,0,0,0,0,False,82.48951721191406,93.11258697509766
253,1,rival_stochastic,False,1,1,rival,404,3.3666666666666667,Orange,True,middle,mid,20.666667938232422,4,0,0,0,3,3,0,False,21.170696258544922,93.12355041503906
253,2,rival_stochastic,True,0,0,rival,404,3.3666666666666667,Orange,True,middle,mid,20.666667938232422,4,0,0,0,3,3,0,False,21.17031478881836,93.1241455078125
253,3,rival_stochastic,True,1,0,nexto,299,2.4916666666666667,Blue,False,middle,mid,-20.666667938232422,0,5,0,0,0,0,0,False,82.50843811035156,93.11284637451172
254,0,rival_stochastic,False,0,0,rival,57,0.475,Blue,True,orange,ground,0.0,2,0,0,0,1,1,0,False,349.9247131347656,93.07798767089844
254,1,rival_stochastic,False,1,0,nexto,61,0.5083333333333333,Orange,False,orange,ground,0.0,0,2,0,0,0,0,0,False,394.1885070800781,93.13418579101562
254,2,rival_stochastic,True,0,1,nexto,61,0.5083333333333333,Orange,False,blue,ground,0.0,0,2,0,0,0,0,0,False,394.18865966796875,93.13418579101562
254,3,rival_stochastic,True,1,1,rival,57,0.475,Blue,True,blue,ground,0.0,2,0,0,0,1,1,0,False,349.9247131347656,93.07799530029297
255,0,rival_stochastic,False,0,1,nexto,420,3.5,Blue,False,blue,mid,0.0,0,2,0,0,0,0,0,False,656.8969116210938,179.57736206054688
255,1,rival_stochastic,False,1,0,nexto,944,7.866666666666666,Orange,True,blue,mid,0.0,2,15,0,0,2,1,1,False,-222.1607208251953,93.71305847167969
255,2,rival_stochastic,True,0,1,nexto,946,7.883333333333334,Orange,True,orange,mid,0.0,2,15,0,0,2,1,1,False,-367.9256591796875,93.11880493164062
255,3,rival_stochastic,True,1,0,nexto,421,3.5083333333333333,Blue,False,orange,mid,0.0,0,2,0,0,0,0,0,False,656.8969116210938,179.57736206054688
256,0,rival_stochastic,False,0,1,nexto,1736,14.466666666666667,Blue,False,blue,ground,12.0,16,4,0,0,16,15,1,False,-394.4324645996094,106.96834564208984
256,1,rival_stochastic,False,1,0,nexto,1457,12.141666666666667,Orange,True,blue,ground,-12.0,4,41,0,0,4,2,2,False,-254.19552612304688,93.13375091552734
256,2,rival_stochastic,True,0,1,nexto,1453,12.108333333333333,Orange,True,orange,ground,-12.0,4,61,0,0,4,2,2,False,27.9352970123291,95.50129699707031
256,3,rival_stochastic,True,1,0,nexto,1936,16.133333333333333,Blue,False,orange,ground,12.0,14,6,0,0,14,13,1,False,-648.2257690429688,463.6932373046875
257,0,rival_stochastic,False,0,1,nexto,973,8.108333333333333,Blue,False,middle,ground,0.0,1,5,0,0,1,0,1,False,-119.79157257080078,229.29901123046875
257,1,rival_stochastic,False,1,0,nexto,1259,10.491666666666667,Orange,True,middle,ground,0.0,1,105,0,0,1,0,1,False,-10.168426513671875,95.04203033447266
257,2,rival_stochastic,True,0,1,nexto,1851,15.425,Orange,True,middle,ground,0.0,17,25,0,0,17,13,4,False,-12.952284812927246,407.8660583496094
257,3,rival_stochastic,True,1,0,nexto,974,8.116666666666667,Blue,False,middle,ground,0.0,1,5,0,0,1,0,1,False,-119.88063049316406,234.1076202392578
258,0,rival_stochastic,False,0,1,nexto,392,3.2666666666666666,Blue,False,middle,ground,12.0,0,10,0,0,0,0,0,False,-39.375484466552734,93.72303771972656
258,1,rival_stochastic,False,1,1,rival,477,3.975,Orange,True,middle,ground,-12.0,51,0,0,0,50,50,0,False,441.3414611816406,93.14408874511719
258,2,rival_stochastic,True,0,0,rival,477,3.975,Orange,True,middle,ground,-12.0,51,0,0,0,50,50,0,False,441.3435363769531,93.14410400390625
258,3,rival_stochastic,True,1,0,nexto,392,3.2666666666666666,Blue,False,middle,ground,12.0,0,10,0,0,0,0,0,False,-39.36174774169922,93.72268676757812
259,0,rival_stochastic,False,0,1,nexto,1648,13.733333333333333,Blue,False,blue,mid,-7.5555572509765625,0,18,0,0,0,0,0,False,283.0314636230469,262.1549072265625
259,1,rival_stochastic,False,1,0,nexto,1258,10.483333333333333,Orange,True,blue,mid,7.5555572509765625,0,109,0,0,0,0,0,False,-227.9702911376953,93.14500427246094
259,2,rival_stochastic,True,0,1,nexto,1252,10.433333333333334,Orange,True,orange,mid,7.5555572509765625,0,4,0,0,0,0,0,False,-254.214111328125,93.15200805664062
259,3,rival_stochastic,True,1,0,nexto,2298,19.15,Blue,False,orange,mid,-7.5555572509765625,0,29,0,0,0,0,0,False,-123.07270812988281,460.4636535644531
260,0,rival_stochastic,False,0,1,nexto,38,0.31666666666666665,Blue,True,blue,ground,12.0,0,0,0,0,0,0,0,False,-319.86212158203125,103.15491485595703
260,1,rival_stochastic,False,1,1,rival,38,0.31666666666666665,Orange,False,blue,ground,-12.0,0,0,0,0,0,0,0,False,-319.86212158203125,103.15491485595703
260,2,rival_stochastic,True,0,0,rival,38,0.31666666666666665,Orange,False,orange,ground,-12.0,0,0,0,0,0,0,0,False,-319.86212158203125,103.15491485595703
260,3,rival_stochastic,True,1,0,nexto,38,0.31666666666666665,Blue,True,orange,ground,12.0,0,0,0,0,0,0,0,False,-319.86212158203125,103.15491485595703
261,0,rival_stochastic,False,0,1,nexto,266,2.216666666666667,Blue,False,middle,ground,-8.666667938232422,0,2,0,0,0,0,0,False,-86.60144805908203,92.66314697265625
261,1,rival_stochastic,False,1,0,nexto,2053,17.108333333333334,Orange,True,middle,ground,8.666667938232422,52,8,0,0,52,51,1,False,337.4841003417969,384.8342590332031
261,2,rival_stochastic,True,0,1,nexto,1312,10.933333333333334,Orange,True,middle,ground,8.666667938232422,52,4,0,0,52,51,1,False,665.2411499023438,92.48127746582031
261,3,rival_stochastic,True,1,0,nexto,266,2.216666666666667,Blue,False,middle,ground,-8.666667938232422,0,2,0,0,0,0,0,False,-86.60049438476562,92.66316986083984
262,0,rival_stochastic,False,0,1,nexto,1137,9.475,Blue,False,orange,mid,-19.5555419921875,0,16,0,0,0,0,0,False,-164.92715454101562,138.1725311279297
262,1,rival_stochastic,False,1,0,nexto,5939,49.49166666666667,Orange,True,orange,mid,19.5555419921875,33,40,0,0,33,25,8,False,-705.4945678710938,470.0583801269531
262,2,rival_stochastic,True,0,1,nexto,2014,16.783333333333335,Orange,True,blue,mid,19.5555419921875,18,12,0,0,18,15,3,False,17.020278930664062,380.5378723144531
262,3,rival_stochastic,True,1,0,nexto,1098,9.15,Blue,False,blue,mid,-19.5555419921875,0,16,0,0,0,0,0,False,-447.67462158203125,444.911865234375
263,0,rival_stochastic,False,0,1,nexto,2496,20.8,Blue,True,blue,mid,84.44439697265625,22,8,0,0,22,18,4,False,6.752493858337402,170.4221649169922
263,1,rival_stochastic,False,1,0,nexto,925,7.708333333333333,Orange,False,blue,mid,-84.44439697265625,0,44,0,0,0,0,0,False,-281.12030029296875,411.0654602050781
263,2,rival_stochastic,True,0,1,nexto,902,7.516666666666667,Orange,False,orange,mid,-84.44439697265625,0,21,0,0,0,0,0,False,-663.9173583984375,436.8309326171875
263,3,rival_stochastic,True,1,0,nexto,3764,31.366666666666667,Blue,True,orange,mid,84.44439697265625,28,50,0,0,28,21,7,False,-46.01265335083008,457.9363708496094
264,0,rival_stochastic,False,0,1,nexto,3502,29.183333333333334,Blue,False,blue,ground,0.0,31,21,0,0,31,29,2,False,-33.35486602783203,544.4108276367188
264,1,rival_stochastic,False,1,0,nexto,1594,13.283333333333333,Orange,True,blue,ground,0.0,8,55,0,0,8,7,1,False,-143.69290161132812,93.13827514648438
264,2,rival_stochastic,True,0,1,nexto,1565,13.041666666666666,Orange,True,orange,ground,0.0,8,50,0,0,8,7,1,False,786.4588623046875,116.39381408691406
264,3,rival_stochastic,True,1,0,nexto,4774,39.78333333333333,Blue,False,orange,ground,0.0,21,46,0,0,21,17,4,False,440.9193420410156,237.63204956054688
265,0,rival_stochastic,False,0,0,rival,2861,23.841666666666665,Blue,True,middle,ground,0.0,16,9,0,0,15,14,1,False,38.645263671875,93.14635467529297
265,1,rival_stochastic,False,1,0,nexto,2193,18.275,Orange,False,middle,ground,0.0,3,12,0,0,3,1,2,False,-420.4858703613281,137.00062561035156
265,2,rival_stochastic,True,0,1,nexto,3519,29.325,Orange,False,middle,ground,0.0,47,20,0,0,47,41,6,False,374.37542724609375,379.0581970214844
265,3,rival_stochastic,True,1,0,nexto,2303,19.191666666666666,Blue,True,middle,ground,0.0,1,7,0,0,1,0,1,False,299.0950927734375,210.56239318847656
266,0,rival_stochastic,False,0,1,nexto,1027,8.558333333333334,Blue,True,blue,ground,0.0,6,12,0,0,6,2,4,False,212.40089416503906,461.82763671875
266,1,rival_stochastic,False,1,0,nexto,1231,10.258333333333333,Orange,False,blue,ground,0.0,4,10,0,0,4,2,2,False,-634.54931640625,97.34076690673828
266,2,rival_stochastic,True,0,1,nexto,2783,23.191666666666666,Orange,False,orange,ground,0.0,28,26,0,0,28,23,5,False,-63.714210510253906,265.540771484375
266,3,rival_stochastic,True,1,0,nexto,1335,11.125,Blue,True,orange,ground,0.0,6,18,0,0,6,2,4,False,335.467041015625,152.40432739257812
267,0,rival_stochastic,False,0,1,nexto,3121,26.008333333333333,Blue,True,blue,ground,0.0,79,25,0,0,79,78,1,False,-254.7184600830078,285.5885009765625
267,1,rival_stochastic,False,1,0,nexto,651,5.425,Orange,False,blue,ground,0.0,0,6,0,0,0,0,0,False,636.7969360351562,93.12694549560547
267,2,rival_stochastic,True,0,1,nexto,651,5.425,Orange,False,orange,ground,0.0,0,6,0,0,0,0,0,False,635.2072143554688,93.14378356933594
267,3,rival_stochastic,True,1,0,nexto,4012,33.43333333333333,Blue,True,orange,ground,0.0,101,16,0,0,101,97,4,False,-523.1732177734375,93.11848449707031
268,0,rival_stochastic,False,0,1,nexto,933,7.775,Blue,False,orange,mid,0.0,0,101,0,0,0,0,0,False,-167.7495574951172,454.2668762207031
268,1,rival_stochastic,False,1,0,nexto,1440,12.0,Orange,True,orange,mid,0.0,4,4,0,0,4,2,2,False,-522.0922241210938,111.91654205322266
268,2,rival_stochastic,True,0,1,nexto,1376,11.466666666666667,Orange,True,blue,mid,0.0,4,4,0,0,4,2,2,False,758.9058227539062,177.4419403076172
268,3,rival_stochastic,True,1,0,nexto,936,7.8,Blue,False,blue,mid,0.0,0,139,0,0,0,0,0,False,29.32961654663086,341.95281982421875
269,0,rival_stochastic,False,0,1,nexto,760,6.333333333333333,Blue,False,orange,ground,74.66661071777344,0,21,0,0,0,0,0,False,298.447998046875,209.28030395507812
269,1,rival_stochastic,False,1,0,nexto,1963,16.358333333333334,Orange,True,orange,ground,-74.66661071777344,47,8,0,0,47,46,1,False,-379.816650390625,361.3158264160156
269,2,rival_stochastic,True,0,1,nexto,1397,11.641666666666667,Orange,True,blue,ground,-74.66661071777344,45,4,0,0,45,44,1,False,-269.00360107421875,93.13677215576172
269,3,rival_stochastic,True,1,0,nexto,763,6.358333333333333,Blue,False,blue,ground,74.66661071777344,0,21,0,0,0,0,0,False,274.8387451171875,189.46534729003906
270,0,rival_stochastic,False,0,1,nexto,280,2.3333333333333335,Blue,False,blue,ground,0.0,0,2,0,0,0,0,0,False,238.9647674560547,111.29059600830078
270,1,rival_stochastic,False,1,1,rival,344,2.8666666666666667,Orange,True,blue,ground,0.0,0,0,0,0,0,0,0,False,420.25927734375,93.86568450927734
270,2,rival_stochastic,True,0,0,rival,344,2.8666666666666667,Orange,True,orange,ground,0.0,0,0,0,0,0,0,0,False,420.25927734375,93.86568450927734
270,3,rival_stochastic,True,1,0,nexto,280,2.3333333333333335,Blue,False,orange,ground,0.0,0,2,0,0,0,0,0,False,238.96585083007812,111.29097747802734
271,0,rival_stochastic,False,0,1,nexto,1307,10.891666666666667,Blue,True,blue,ground,4.500002861022949,14,4,0,0,14,13,1,False,428.92315673828125,157.8789520263672
271,1,rival_stochastic,False,1,0,nexto,2315,19.291666666666668,Orange,False,blue,ground,-4.500002861022949,10,12,0,0,10,6,4,False,-478.7239074707031,453.7902526855469
271,2,rival_stochastic,True,0,1,nexto,1459,12.158333333333333,Orange,False,orange,ground,-4.500002861022949,16,8,0,0,16,15,1,False,-264.7959289550781,101.59954833984375
271,3,rival_stochastic,True,1,0,nexto,2552,21.266666666666666,Blue,True,orange,ground,4.500002861022949,17,101,0,0,17,16,1,False,-263.1419372558594,97.49275970458984
272,0,rival_stochastic,False,0,1,nexto,1259,10.491666666666667,Blue,False,orange,ground,0.0,0,14,0,0,0,0,0,False,444.35760498046875,93.14701843261719
272,1,rival_stochastic,False,1,0,nexto,174,1.45,Orange,True,orange,ground,0.0,2,2,0,0,2,1,1,False,318.1123962402344,103.04663848876953
272,2,rival_stochastic,True,0,1,nexto,174,1.45,Orange,True,blue,ground,0.0,2,2,0,0,2,1,1,False,318.1124572753906,103.04655456542969
272,3,rival_stochastic,True,1,0,nexto,1203,10.025,Blue,False,blue,ground,0.0,0,6,0,0,0,0,0,False,-348.0083923339844,150.18017578125
273,0,rival_stochastic,False,0,1,nexto,916,7.633333333333334,Blue,False,middle,ground,79.33332824707031,2,15,0,0,2,1,1,False,-73.74158477783203,391.2332458496094
273,1,rival_stochastic,False,1,0,nexto,1521,12.675,Orange,True,middle,ground,-79.33332824707031,25,9,0,0,25,24,1,False,363.3372802734375,93.12532806396484
273,2,rival_stochastic,True,0,1,nexto,1525,12.708333333333334,Orange,True,middle,ground,-79.33332824707031,25,11,0,0,25,24,1,False,-453.66082763671875,93.13732147216797
273,3,rival_stochastic,True,1,0,nexto,971,8.091666666666667,Blue,False,middle,ground,79.33332824707031,2,15,0,0,2,1,1,False,671.8781127929688,99.64591979980469
274,0,rival_stochastic,False,0,0,rival,61,0.5083333333333333,Blue,True,orange,ground,-8.666667938232422,4,0,0,0,3,3,0,False,69.23167419433594,93.18537139892578
274,1,rival_stochastic,False,1,0,nexto,62,0.5166666666666667,Orange,False,orange,ground,8.666667938232422,0,3,0,0,0,0,0,False,67.09101867675781,93.13480377197266
274,2,rival_stochastic,True,0,1,nexto,62,0.5166666666666667,Orange,False,blue,ground,8.666667938232422,0,3,0,0,0,0,0,False,67.09103393554688,93.13480377197266
274,3,rival_stochastic,True,1,1,rival,61,0.5083333333333333,Blue,True,blue,ground,-8.666667938232422,4,0,0,0,3,3,0,False,69.23173522949219,93.18537139892578
275,0,rival_stochastic,False,0,1,nexto,1304,10.866666666666667,Blue,True,middle,ground,72.22213745117188,2,2,0,0,2,1,1,False,-26.65142059326172,100.33402252197266
275,1,rival_stochastic,False,1,0,nexto,521,4.341666666666667,Orange,False,middle,ground,-72.22213745117188,0,4,0,0,0,0,0,False,-428.0789489746094,198.31951904296875
275,2,rival_stochastic,True,0,1,nexto,521,4.341666666666667,Orange,False,middle,ground,-72.22213745117188,0,4,0,0,0,0,0,False,-428.0476379394531,198.34304809570312
275,3,rival_stochastic,True,1,0,nexto,1304,10.866666666666667,Blue,True,middle,ground,72.22213745117188,2,2,0,0,2,1,1,False,-26.771060943603516,100.3305892944336
276,0,rival_stochastic,False,0,1,nexto,139,1.1583333333333334,Blue,False,blue,ground,0.0,0,6,0,0,0,0,0,False,-165.99209594726562,93.12712097167969
276,1,rival_stochastic,False,1,1,rival,155,1.2916666666666667,Orange,True,blue,ground,0.0,30,0,0,0,29,29,0,False,115.73057556152344,93.15038299560547
276,2,rival_stochastic,True,0,0,rival,155,1.2916666666666667,Orange,True,orange,ground,0.0,30,0,0,0,29,29,0,False,115.72956848144531,93.150390625
276,3,rival_stochastic,True,1,0,nexto,139,1.1583333333333334,Blue,False,orange,ground,0.0,0,6,0,0,0,0,0,False,-165.99253845214844,93.12715148925781
277,0,rival_stochastic,False,0,1,nexto,422,3.5166666666666666,Blue,False,middle,ground,8.666667938232422,0,12,0,0,0,0,0,False,-431.8287048339844,93.1412124633789
277,1,rival_stochastic,False,1,0,nexto,2489,20.741666666666667,Orange,True,middle,ground,-8.666667938232422,55,24,0,0,55,52,3,False,-42.882049560546875,507.3979187011719
277,2,rival_stochastic,True,0,0,rival,531,4.425,Orange,True,middle,ground,-8.666667938232422,42,4,0,0,42,41,1,False,-391.4268798828125,93.13898468017578
277,3,rival_stochastic,True,1,0,nexto,422,3.5166666666666666,Blue,False,middle,ground,8.666667938232422,0,12,0,0,0,0,0,False,-432.071044921875,93.1412582397461
278,0,rival_stochastic,False,0,1,nexto,1679,13.991666666666667,Blue,False,orange,ground,-12.0,0,30,0,0,0,0,0,False,226.8976593017578,372.6322021484375
278,1,rival_stochastic,False,1,0,nexto,2230,18.583333333333332,Orange,True,orange,ground,12.0,6,35,0,0,6,3,3,False,-18.444494247436523,422.30224609375
278,2,rival_stochastic,True,0,1,nexto,2112,17.6,Orange,True,blue,ground,12.0,4,15,0,0,4,3,1,False,-789.027587890625,153.82421875
278,3,rival_stochastic,True,1,0,nexto,1130,9.416666666666666,Blue,False,blue,ground,-12.0,0,4,0,0,0,0,0,False,-277.70166015625,93.11148834228516
279,0,rival_stochastic,False,0,1,nexto,46,0.38333333333333336,Blue,False,blue,ground,0.0,0,2,0,0,0,0,0,False,517.1530151367188,167.98129272460938
279,1,rival_stochastic,False,1,1,rival,72,0.6,Orange,True,blue,ground,0.0,4,0,0,0,3,3,0,False,377.83349609375,106.64076232910156
279,2,rival_stochastic,True,0,0,rival,72,0.6,Orange,True,orange,ground,0.0,4,0,0,0,3,3,0,False,377.8335266113281,106.64076232910156
279,3,rival_stochastic,True,1,0,nexto,46,0.38333333333333336,Blue,False,orange,ground,0.0,0,2,0,0,0,0,0,False,517.1530151367188,167.9812774658203
280,0,rival_stochastic,False,0,1,nexto,4424,36.86666666666667,Blue,True,blue,mid,-12.0,37,14,0,0,37,35,2,False,-262.6293029785156,162.20236206054688
280,1,rival_stochastic,False,1,0,nexto,1465,12.208333333333334,Orange,False,blue,mid,12.0,0,97,0,0,0,0,0,False,-669.08447265625,112.67706298828125
280,2,rival_stochastic,True,0,1,nexto,1493,12.441666666666666,Orange,False,orange,mid,12.0,0,91,0,0,0,0,0,False,-333.7070007324219,93.26548767089844
280,3,rival_stochastic,True,1,0,nexto,1243,10.358333333333333,Blue,True,orange,mid,-12.0,7,4,0,0,7,6,1,False,78.86598205566406,104.22040557861328
281,0,rival_stochastic,False,0,1,nexto,1149,9.575,Blue,True,middle,high,12.0,0,6,0,0,0,0,0,False,-318.9256896972656,165.8733673095703
281,1,rival_stochastic,False,1,0,nexto,943,7.858333333333333,Orange,False,middle,high,-12.0,0,6,0,0,0,0,0,False,-424.49774169921875,465.2865905761719
281,2,rival_stochastic,True,0,1,nexto,944,7.866666666666666,Orange,False,middle,high,-12.0,0,6,0,0,0,0,0,False,-426.68499755859375,465.995361328125
281,3,rival_stochastic,True,1,0,nexto,1149,9.575,Blue,True,middle,high,12.0,0,6,0,0,0,0,0,False,-316.9189147949219,165.1953125
