checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,174,1,Orange,goal,Rival,468,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,175,2,Orange,goal,Rival,496,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,176,3,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,177,4,Orange,goal,Wisp,4676,7,11,Rival,1,0,7,10,15,11,1,0,0,0
plus_120,Wisp,178,0,Orange,goal,Rival,584,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,179,1,Orange,hard_time,None,5400,3,9,Rival,0,0,3,8,21,16,0,0,0,0
plus_120,Wisp,180,2,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,181,3,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,182,4,Orange,goal,Wisp,4824,5,36,Rival,0,0,5,8,15,9,0,0,0,0
plus_120,Wisp,183,0,Orange,goal,Rival,548,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,184,1,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,185,2,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,186,3,Orange,goal,Rival,484,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,187,4,Orange,hard_time,None,5400,6,32,Rival,0,0,6,11,17,16,0,0,0,0
plus_120,Wisp,188,0,Orange,goal,Rival,556,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,189,1,Orange,goal,Wisp,3300,2,6,Rival,0,0,2,5,16,10,0,2,0,2
plus_120,Wisp,190,2,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,191,3,Orange,goal,Rival,516,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,192,4,Orange,goal,Rival,800,3,2,Rival,0,0,3,2,3,4,0,0,0,0
plus_120,Wisp,193,0,Orange,goal,Rival,572,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,194,1,Orange,goal,Rival,476,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,195,2,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,196,3,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,197,4,Orange,hard_time,None,5400,17,13,Rival,0,1,4,13,15,14,2,0,0,0
plus_120,Wisp,198,0,Orange,goal,Rival,560,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,199,1,Orange,goal,Wisp,1448,1,2,Rival,0,0,1,2,5,5,0,0,0,0
plus_120,Wisp,200,2,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,201,3,Orange,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,202,4,Orange,goal,Wisp,2064,5,6,Rival,0,0,5,5,8,7,0,0,0,0
